#Firmware: console20260214 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,1,0,1,289.58,0.42,0,0
0,1,0,1,289.99,0.41,0,0
1,1,0,1,290.41,0.42,0,0
0,1,0,1,290.83,0.42,0,0
1,1,0,1,291.25,0.42,0,0
0,1,0,1,291.66,0.41,0,0
1,1,0,1,292.08,0.42,0,0
0,1,0,1,292.5,0.42,0,0
1,1,0,1,292.91,0.41,0,0
0,1,0,1,293.33,0.42,0,0
1,1,0,1,293.74,0.41,0,0
0,1,0,1,294.16,0.42,0,0
1,1,0,1,294.58,0.42,0,0
0,1,0,1,295.0,0.42,0,0
1,1,0,1,295.41,0.41,0,0
0,1,0,1,295.83,0.42,0,0
1,1,0,1,296.24,0.41,0,0
0,1,0,1,296.66,0.42,0,1
1,1,0,1,297.08,0.42,0,1
0,1,0,1,297.5,0.42,0,1
1,1,0,1,297.91,0.41,0,1
0,1,0,1,298.33,0.42,0,1
1,1,0,1,298.75,0.42,0,1
0,1,0,1,299.16,0.41,0,1
1,1,0,1,299.58,0.42,0,1
0,1,0,1,299.99,0.41,0,1
1,1,0,1,300.41,0.42,0,1
0,1,0,1,300.83,0.42,0,1
1,1,0,1,301.25,0.42,0,1
0,1,0,1,301.66,0.41,0,1
1,1,0,1,302.08,0.42,0,1
0,1,0,1,302.49,0.41,0,1
1,1,0,1,302.91,0.42,0,1
0,1,0,1,305.0,2.09,0,1
1,1,0,1,305.41,0.41,0,1
1,1,1,1,305.41,0.0,0,1
1,1,0,1,305.41,0.0,0,1
0,1,0,1,305.83,0.42,0,1
1,1,0,1,306.25,0.42,0,1
0,1,0,1,306.66,0.41,0,1
1,1,0,1,307.08,0.42,0,1
0,1,0,1,307.5,0.42,0,1
1,1,0,1,307.91,0.41,0,1
0,1,0,1,308.33,0.42,0,1
1,1,0,1,308.75,0.42,0,1
0,1,0,1,309.16,0.41,0,1
1,1,0,1,309.58,0.42,0,0
0,1,0,1,310.0,0.42,0,0
1,1,0,1,310.41,0.41,0,0
0,1,0,1,310.83,0.42,0,0
1,1,0,1,311.25,0.42,0,0
0,1,0,1,311.66,0.41,0,0
1,1,0,1,312.08,0.42,0,0
0,1,0,1,312.5,0.42,0,0
1,1,0,1,312.91,0.41,0,0
0,1,0,1,313.33,0.42,0,0
1,1,0,1,313.74,0.41,0,0
0,1,0,1,314.16,0.42,0,0
1,1,0,1,314.58,0.42,0,0
0,1,0,1,315.0,0.42,0,0
1,1,0,1,315.41,0.41,0,0
0,1,0,1,315.83,0.42,0,0
1,1,0,1,316.24,0.41,0,0
0,1,0,1,316.66,0.42,0,0
1,1,0,1,317.08,0.42,0,0
0,1,0,1,317.5,0.42,0,0
1,1,0,1,317.91,0.41,0,0
0,1,0,1,318.33,0.42,0,0
1,1,0,1,318.75,0.42,0,1
0,1,0,1,319.16,0.41,0,1
1,1,0,1,319.58,0.42,0,1
0,1,0,1,320.0,0.42,0,1
1,1,0,1,320.41,0.41,0,1
0,1,0,1,320.83,0.42,0,1
1,1,0,1,321.24,0.41,0,1
0,1,0,1,321.66,0.42,0,1
1,1,0,1,322.08,0.42,0,1
0,1,0,1,322.49,0.41,0,1
1,1,0,1,322.91,0.42,0,1
0,1,0,1,323.33,0.42,0,1
1,1,0,1,323.75,0.42,0,1
0,1,0,1,324.16,0.41,0,1
1,1,0,1,324.58,0.42,0,1
0,1,0,1,325.0,0.42,0,1
1,1,0,1,325.41,0.41,0,1
0,1,0,1,325.83,0.42,0,1
1,1,0,1,326.25,0.42,0,1
0,1,0,1,326.66,0.41,0,1
1,1,0,1,327.08,0.42,0,1
0,1,0,1,327.49,0.41,0,1
1,1,0,1,327.91,0.42,0,1
0,1,0,1,328.33,0.42,0,1
1,1,0,1,328.74,0.41,0,1
0,1,0,1,329.16,0.42,0,1
1,1,0,1,329.58,0.42,0,1
0,1,0,1,330.0,0.42,0,1
1,1,0,1,330.41,0.41,0,1
0,1,0,1,330.83,0.42,0,1
1,1,0,1,331.24,0.41,0,1
0,1,0,1,331.66,0.42,0,0
1,1,0,1,332.08,0.42,0,0
0,1,0,1,332.5,0.42,0,0
1,1,0,1,332.91,0.41,0,0
0,1,0,1,333.33,0.42,0,0
1,1,0,1,333.74,0.41,0,0
0,1,0,1,334.16,0.42,0,0
1,1,0,1,334.58,0.42,0,0
0,1,0,1,335.0,0.42,0,0
1,1,0,1,335.41,0.41,0,0
0,1,0,1,335.83,0.42,0,0
1,1,0,1,336.25,0.42,0,0
0,1,0,1,336.66,0.41,0,0
1,1,0,1,337.08,0.42,0,0
0,1,0,1,337.49,0.41,0,0
1,1,0,1,337.91,0.42,0,0
0,1,0,1,338.33,0.42,0,0
1,1,0,1,338.75,0.42,0,0
0,1,0,1,339.16,0.41,0,0
1,1,0,1,339.58,0.42,0,0
0,1,0,1,339.99,0.41,0,0
1,1,0,1,340.41,0.42,0,0
0,1,0,1,340.83,0.42,0,0
1,1,0,1,341.25,0.42,0,0
0,1,0,1,341.66,0.41,0,0
1,1,0,1,342.08,0.42,0,0
0,1,0,1,342.5,0.42,0,0
1,1,0,1,342.91,0.41,0,0
0,1,0,1,343.33,0.42,0,0
1,1,0,1,343.74,0.41,0,1
0,1,0,1,344.16,0.42,0,1
1,1,0,1,344.58,0.42,0,1
0,1,0,1,345.0,0.42,0,1
1,1,0,1,345.41,0.41,0,1
0,1,0,1,345.83,0.42,0,1
1,1,0,1,346.24,0.41,0,1
0,1,0,1,346.66,0.42,0,1
1,1,0,1,347.08,0.42,0,1
0,1,0,1,347.5,0.42,0,1
1,1,0,1,347.91,0.41,0,1
0,1,0,1,348.33,0.42,0,1
1,1,0,1,348.75,0.42,0,1
0,1,0,1,349.16,0.41,0,1
1,1,0,1,349.58,0.42,0,1
0,1,0,1,349.99,0.41,0,1
1,1,0,1,350.41,0.42,0,1
0,1,0,1,350.83,0.42,0,1
1,1,0,1,351.25,0.42,0,1
0,1,0,1,351.66,0.41,0,1
1,1,0,1,352.08,0.42,0,1
0,1,0,1,352.49,0.41,0,1
1,1,0,1,352.91,0.42,0,1
0,1,0,1,355.0,2.09,0,1
1,1,0,1,355.41,0.41,0,1
0,1,0,1,355.83,0.42,0,1
1,1,0,1,356.25,0.42,0,1
0,1,0,1,356.66,0.41,0,0
1,1,0,1,357.08,0.42,0,0
0,1,0,1,357.5,0.42,0,0
1,1,0,1,357.91,0.41,0,0
0,1,0,1,358.33,0.42,0,0
1,1,0,1,358.75,0.42,0,0
0,1,0,1,359.16,0.41,0,0
1,1,0,1,359.58,0.42,0,0
0,1,0,1,360.0,0.42,0,0
1,1,0,1,360.41,0.41,0,0
0,1,0,1,360.83,0.42,0,0
1,1,0,1,361.25,0.42,0,0
0,1,0,1,361.66,0.41,0,0
1,1,0,1,362.08,0.42,0,0
0,1,0,1,362.5,0.42,0,0
1,1,0,1,362.91,0.41,0,0
0,1,0,1,363.33,0.42,0,0
1,1,0,1,363.74,0.41,0,0
0,1,0,1,364.16,0.42,0,0
1,1,0,1,364.58,0.42,0,0
0,1,0,1,365.0,0.42,0,0
1,1,0,1,365.41,0.41,0,0
0,1,0,1,365.83,0.42,0,0
1,1,0,1,366.24,0.41,0,0
0,1,0,1,366.66,0.42,0,0
1,1,0,1,367.08,0.42,0,0
0,1,0,1,367.5,0.42,0,0
1,1,0,1,367.91,0.41,0,0
0,1,0,1,368.33,0.42,0,0
1,1,0,1,368.75,0.42,0,1
0,1,0,1,369.16,0.41,0,1
1,1,0,1,369.58,0.42,0,1
0,1,0,1,370.0,0.42,0,1
1,1,0,1,370.41,0.41,0,1
0,1,0,1,370.83,0.42,0,1
1,1,0,1,371.24,0.41,0,1
0,1,0,1,371.66,0.42,0,1
1,1,0,1,372.08,0.42,0,1
0,1,0,1,372.49,0.41,0,1
1,1,0,1,372.91,0.42,0,1
0,1,0,1,373.33,0.42,0,1
1,1,0,1,373.75,0.42,0,1
0,1,0,1,374.16,0.41,0,1
1,1,0,1,374.58,0.42,0,1
0,1,0,1,375.0,0.42,0,1
1,1,0,1,375.41,0.41,0,1
0,1,0,1,375.83,0.42,0,1
1,1,0,1,376.25,0.42,0,1
0,1,0,1,376.66,0.41,0,1
1,1,0,1,377.08,0.42,0,1
0,1,0,1,377.49,0.41,0,1
1,1,0,1,377.91,0.42,0,1
0,1,0,1,378.33,0.42,0,1
1,1,0,1,378.74,0.41,0,1
0,1,0,1,379.16,0.42,0,1
1,1,0,1,379.58,0.42,0,1
0,1,0,1,380.0,0.42,0,1
1,1,0,1,380.41,0.41,0,1
0,1,0,1,380.83,0.42,0,1
1,1,0,1,381.24,0.41,0,1
0,1,0,1,381.66,0.42,0,0
1,1,0,1,382.08,0.42,0,0
0,1,0,1,382.5,0.42,0,0
1,1,0,1,382.91,0.41,0,0
0,1,0,1,383.33,0.42,0,0
1,1,0,1,383.74,0.41,0,0
0,1,0,1,384.16,0.42,0,0
1,1,0,1,384.58,0.42,0,0
0,1,0,1,385.0,0.42,0,0
1,1,0,1,385.41,0.41,0,0
0,1,0,1,385.83,0.42,0,0
1,1,0,1,386.25,0.42,0,0
0,1,0,1,386.66,0.41,0,0
1,1,0,1,387.08,0.42,0,0
0,1,0,1,387.49,0.41,0,0
1,1,0,1,387.91,0.42,0,0
0,1,0,1,388.33,0.42,0,0
1,1,0,1,388.75,0.42,0,0
0,1,0,1,389.16,0.41,0,0
1,1,0,1,389.58,0.42,0,0
0,1,0,1,389.99,0.41,0,0
1,1,0,1,390.41,0.42,0,0
0,1,0,1,390.83,0.42,0,1
1,1,0,1,391.25,0.42,0,1
0,1,0,1,391.66,0.41,0,1
1,1,0,1,392.08,0.42,0,1
0,1,0,1,392.5,0.42,0,1
1,1,0,1,392.91,0.41,0,1
0,1,0,1,393.33,0.42,0,1
1,1,0,1,393.74,0.41,0,1
0,1,0,1,394.16,0.42,0,1
1,1,0,1,394.58,0.42,0,1
0,1,0,1,395.0,0.42,0,1
1,1,0,1,395.41,0.41,0,1
0,1,0,1,395.83,0.42,0,1
1,1,0,1,396.24,0.41,0,1
0,1,0,1,396.66,0.42,0,1
1,1,0,1,397.08,0.42,0,1
0,1,0,1,397.5,0.42,0,1
1,1,0,1,397.91,0.41,0,1
0,1,0,1,398.33,0.42,0,1
1,1,0,1,398.75,0.42,0,1
0,1,0,1,399.16,0.41,0,1
1,1,0,1,399.58,0.42,0,1
0,1,0,1,399.99,0.41,0,1
1,1,0,1,400.41,0.42,0,1
0,1,0,1,400.83,0.42,0,1
1,1,0,1,401.25,0.42,0,1
0,1,0,1,401.66,0.41,0,1
1,1,0,1,402.08,0.42,0,1
0,1,0,1,402.49,0.41,0,1
1,1,0,1,402.91,0.42,0,1
0,1,0,1,405.0,2.09,0,0
1,1,0,1,405.41,0.41,0,0
1,1,1,1,405.41,0.0,0,0
1,1,0,1,405.41,0.0,0,0
0,1,0,1,405.83,0.42,0,0
1,1,0,1,406.25,0.42,0,0
